"cas_palu_confirme","tempmax_mean","tempmin_mean","temp_mean","feelslikemax_mean","feelslikemin_mean","feelslike_mean","dew_mean","humidity_mean","precip_mean","precipprob_mean","precipcover_mean","snowdepth_mean","windgust_mean","windspeed_mean","winddir_mean","sealevelpressure_mean","cloudcover_mean","solarradiation_mean","solarenergy_mean","uvindex_mean","moonphase_mean","tempmax_max","tempmin_max","temp_max","feelslikemax_max","feelslikemin_max","feelslike_max","dew_max","humidity_max","precip_max","precipprob_max","precipcover_max","snowdepth_max","windgust_max","windspeed_max","winddir_max","sealevelpressure_max","cloudcover_max","solarradiation_max","solarenergy_max","uvindex_max","moonphase_max","tempmax_min","tempmin_min","temp_min","feelslikemax_min","feelslikemin_min","feelslike_min","dew_min","humidity_min","precip_min","precipprob_min","precipcover_min","windgust_min","windspeed_min","winddir_min","sealevelpressure_min","cloudcover_min","solarradiation_min","solarenergy_min","uvindex_min","moonphase_min","mean_night_duration","VHI_mean","VCI_mean","TCI_mean"
30,41.3,28.7142857142857,34.6285714285714,43.7714285714286,30.3285714285714,36.7142857142857,19.1285714285714,42.1714285714286,0.0767142857142857,28.5714285714286,1.19142857142857,0,37.4857142857143,18.5714285714286,248.042857142857,1009.24285714286,46.9,278.914285714286,24.0571428571429,9.71428571428571,0.462857142857143,42,29.1,35.3,45.5,31.4,37.5,20.3,46.6,0.437,100,4.17,0,42.8,23.4,269.7,1011.4,76.5,302.4,26.2,10,0.56,40.1,28,33.8,42.6,28.6,36,18.2,38.3,0,0,0,31,16.2,229.7,1007.5,23.6,235.7,20.2,9,0.36,1440,50.4425544507576,73.086534108658,27.7982316973836
50,38.9142857142857,28.0142857142857,33.1857142857143,42.1142857142857,29.9428571428571,35.6,19.9714285714286,47.5571428571429,0.678142857142857,57.1428571428571,2.38285714285714,0,34.4,18.7857142857143,229.857142857143,1009.87142857143,74.4857142857143,238.2,20.6285714285714,8.57142857142857,0.708571428571429,42,29.5,35,45.1,32.4,37.7,20.6,52.5,3.088,100,4.17,0,45.7,22.3,305.8,1013.5,88.4,296.4,25.7,10,0.81,34.2,27,30.5,36.1,28.5,32.1,19.1,41.3,0,0,0,23.8,11.2,155.7,1007.4,57.2,152.1,13.2,6,0.6,1440,49.2116151549599,66.0571905817648,32.3660901843297
72,39.0428571428571,28.9142857142857,33.9285714285714,44.7571428571429,31.4428571428571,37.7142857142857,21.5285714285714,49.8571428571429,0.871571428571429,71.4285714285714,4.16857142857143,0,34.9285714285714,13.6857142857143,230.457142857143,1010.08571428571,76.1142857142857,260.057142857143,22.4571428571429,9.14285714285714,0.53,40,30.6,34.7,47.2,32.9,38.7,22,52.3,5.11,100,12.5,0,45.7,18.4,250.1,1010.9,93.4,295.3,25.5,10,0.96,37,27,33.2,42.4,29.6,36.5,20.6,45.5,0,0,0,28.8,10.8,212.2,1009.5,53.5,226.7,19.5,8,0,1440,46.5460899023095,58.3972412093721,34.6946255709788
52,39.5571428571429,27.7857142857143,33.3857142857143,44.1142857142857,28.9428571428571,36.5285714285714,21,50.9714285714286,1.17971428571429,42.8571428571429,2.38142857142857,0,33.0285714285714,14.7142857142857,184.514285714286,1009.58571428571,77.6571428571429,273.142857142857,23.6571428571429,9.42857142857143,0.188571428571429,42,29.5,35.3,46.4,32.9,38.1,22.8,58.7,5.632,100,8.33,0,40,23.8,257.7,1010.8,82.8,298.6,25.9,10,0.29,36.4,26.6,31.9,39.5,26.6,35,19.8,42.6,0,0,0,25.2,11.2,110.9,1007.8,71.1,203.1,17.7,8,0.09,1440,45.059938355889,52.3132615348907,37.8064134034244
68,39.3428571428571,28.1,33.4285714285714,44.6857142857143,30.3285714285714,37.4857142857143,21.9142857142857,53.0285714285714,2.00442857142857,42.8571428571429,2.38142857142857,0,41.9142857142857,18.3285714285714,256.928571428571,1009.84285714286,66.8142857142857,285.7,24.6571428571429,9.57142857142857,0.412857142857143,42,30,35.5,49.7,34.4,41,23,62.7,12.662,100,8.33,0,47.2,22.7,266,1010.9,79.7,301.5,25.9,10,0.5,37,26,31.4,41.1,26,35.6,19.7,45.6,0,0,0,37.4,15.5,242.1,1008.4,46.9,269.1,23.3,9,0.32,1440,45.5659383815948,49.0419687044741,42.0896052297318
104,39.7,28.1857142857143,34.1285714285714,43.7714285714286,29.8571428571429,37.3428571428571,20.7428571428571,47.2,0.819142857142857,42.8571428571429,2.38142857142857,0,43.6571428571429,21.1285714285714,256.471428571429,1010.28571428571,55.6,286.385714285714,24.8,9.57142857142857,0.657142857142857,41.5,29.2,34.9,45.1,31.8,38.9,21.6,53.4,4.683,100,8.33,0,48.6,28.8,267.3,1011.5,86.7,303.6,26.1,10,0.76,36.2,25,32.9,40.4,25,35.5,19.6,42.4,0,0,0,36.7,15.1,236.7,1009.3,27.9,243.5,21.1,9,0.55,1440,44.4481303511244,48.0074333798404,40.8887871025187
136,35.1571428571429,24.7714285714286,29.6142857142857,42.6142857142857,24.7714285714286,33.6714285714286,23.6285714285714,71.6571428571429,7.50571428571429,100,7.14428571428571,0,31.8428571428571,14.4428571428571,229.642857142857,1011.5,70.7285714285714,242.385714285714,20.9142857142857,8,0.76,36.4,26.1,30.7,48.3,26.1,35.4,24.7,78.7,27.574,100,12.5,0,39.6,18.7,262.8,1011.9,76.3,276.3,24,9,0.98,32.2,23,27.6,37.9,23,30.3,22,61.4,0.194,100,4.17,28.1,11.2,182.7,1011.2,64.9,178.8,15.3,6,0,1440,45.2513626468302,47.8759888752542,42.6265850053893
109,35.3571428571429,25.7142857142857,30.1,41.7714285714286,27,34.2857142857143,23.3,68.1714285714286,7.13271428571429,71.4285714285714,4.16714285714286,0,40.5857142857143,19.3142857142857,251.971428571429,1011.21428571429,50.3142857142857,264.985714285714,22.8571428571429,8.42857142857143,0.141428571428571,37.6,27.6,31.5,44.6,31,36.1,24.1,72.4,42.455,100,8.33,0,47.5,23,278.4,1012.5,62.7,291.6,25.1,9,0.24,33.4,23.1,28.5,37.8,23.1,31.3,22.4,62.6,0,0,0,27,11.2,229.8,1009.5,31.9,206.7,17.7,7,0.04,1440,47.8815646263084,49.4477465170802,46.3151809049375
84,33.1428571428571,23.6142857142857,28.1428571428571,38.8142857142857,23.6142857142857,30.9142857142857,23.0142857142857,75.0285714285714,15.758,100,11.9042857142857,0,32.9571428571429,14.8857142857143,253.357142857143,1012.2,65.2714285714286,235.314285714286,20.3142857142857,8,0.367142857142857,35,26,30,41.3,26,34,24.3,82,38.5,100,29.17,0,39.2,18.9,291.1,1013.2,77.6,290,25.1,9,0.47,30.8,22,26.1,35.8,22,27.5,22.2,69.8,0.2,100,4.17,23,6.8,229.6,1010.4,56.1,198.1,17.2,6,0.25,1440,50.1723624556956,52.6274534862451,47.7174435132682
185,33.5857142857143,24.3428571428571,28.7142857142857,41.2285714285714,24.7285714285714,32.6142857142857,23.9428571428571,76.7428571428571,6.72271428571429,71.4285714285714,4.16714285714286,0,30.3857142857143,13.6571428571429,247.342857142857,1012.8,61.0285714285714,245.414285714286,21.1428571428571,7.71428571428571,0.607142857142857,36,26.9,30.6,45.6,29.6,36.8,25,80.5,28.794,100,8.33,0,36.7,18.4,273.2,1013.8,70.4,291.2,25.2,9,0.71,31,22.4,27.2,36.6,22.4,29.9,23.1,69.4,0,0,0,25.9,11.2,222.1,1011.6,47.4,143.6,12.2,4,0.5,1440,50.1242009846851,54.8990393498931,45.3496456436437
461,32.7428571428571,23.8428571428571,28.0142857142857,39.8142857142857,23.8428571428571,31.2857142857143,24.0285714285714,80.1857142857143,14.0664285714286,85.7142857142857,8.33285714285714,0,29.8857142857143,12.5142857142857,256,1011.7,67.3428571428571,223.185714285714,19.2142857142857,7.71428571428571,0.852857142857143,35.2,25.7,29.9,44.1,25.7,34.9,25,84.7,30.421,100,12.5,0,39.6,15.8,266.4,1013.3,80.8,286,24.5,9,0.96,30,22.8,26.7,35.6,22.8,29,23.2,74.7,0,0,0,19.8,7.6,234.6,1010,56.4,115.7,10.1,6,0.75,1440,48.3127059682451,57.4725442728611,39.1530396970836
929,32.9285714285714,24.3,27.7,39.7142857142857,24.3,30.6142857142857,24.1857142857143,82.1428571428571,11.4285714285714,100,11.31,0,30.2,12.8571428571429,241.071428571429,1013.24285714286,69.4285714285714,219.271428571429,18.9285714285714,7,0.0914285714285714,34,25.7,29.5,41,25.7,33.8,24.8,89.4,53.861,100,20.83,0,39.6,15.5,279.6,1014.7,81,288.8,24.9,9,0.19,31.2,22.9,26,36.2,22.9,27.8,22.8,75.1,0.1,100,4.17,27,11.2,196.9,1011.9,39.3,111.4,9.6,4,0,1440,45.7036757541425,57.5938069337546,33.8141610382181
1152,31.8714285714286,24.2142857142857,27.7,38.8428571428571,24.2142857142857,31.1571428571429,24.4857142857143,83.4428571428571,18.2052857142857,100,7.14285714285714,0,27.6142857142857,14.6857142857143,247.328571428571,1013.2,72.6714285714286,191.714285714286,16.5285714285714,6.42857142857143,0.321428571428571,34.3,26.2,29.8,43.7,26.2,35.9,25.5,86.6,80,100,12.5,0,37.1,18.4,280.8,1016,80.6,219.3,18.9,8,0.42,29,22.2,26.2,34.3,22.2,28.1,23.1,78.9,0.2,100,4.17,19.4,11.2,202.6,1011.4,60.7,128.1,10.8,4,0.22,1440,45.9154536134667,55.8724736853681,35.95836302331
1364,32.3285714285714,24.1857142857143,27.9285714285714,39.7428571428571,24.1857142857143,31.3,24.3,81.5714285714286,2.97642857142857,100,5.35857142857143,0,27.1571428571429,13.7857142857143,248.642857142857,1013.81428571429,68.0285714285714,216.585714285714,18.7142857142857,7.57142857142857,0.56,34,25,29.2,43.5,25,34.2,25.2,85.3,11,100,8.33,0,31,22.3,279,1015.9,85.4,270.3,23.4,9,0.66,30,23.6,26.4,35.1,23.6,27.7,23.6,79.1,0.1,100,4.17,21.6,11.2,157.6,1012.5,51.9,120.3,10.7,5,0.46,1440,46.7963121681502,53.1521505277566,40.4403629368002
1685,32.4571428571429,24.3142857142857,27.8142857142857,39.5,24.3142857142857,30.9285714285714,24.0428571428571,80.7285714285714,10.851,85.7142857142857,7.14142857142857,0,36.4285714285714,17.2428571428571,259.9,1011.84285714286,76.8285714285714,186.357142857143,16.1,6.42857142857143,0.801428571428571,33.1,25.3,29,40.8,25.3,33.4,24.7,85.3,39,100,12.5,0,42.5,22.3,268.8,1014.9,86.7,234.1,20.1,8,0.9,31,23,26.6,35.5,23,28.4,23.7,76.9,0,0,0,24.5,14.8,246.3,1010.4,64,64.8,5.8,2,0.7,1440,45.8637161864476,50.0808778544267,41.646766929193
1642,31.5428571428571,24.3571428571429,27.2571428571429,38.3285714285714,24.3571428571429,29.8857142857143,24.3142857142857,84.6428571428571,19.2337142857143,100,14.2885714285714,0,29.0714285714286,14.3571428571429,242.3,1011.17142857143,81.0714285714286,155.6,13.4714285714286,5.71428571428571,0.324285714285714,34,25,28.4,42.1,25,31.9,24.6,89.9,64,100,37.5,0,39.6,19.4,287.5,1013.1,91.8,243.9,21,8,0.97,29.3,23.4,26,35,23.4,27.7,24,79.1,0.5,100,4.17,20.2,11.2,127.3,1009.5,61.6,55.4,4.9,2,0,1440,43.5903324364111,49.7708879852536,37.4095145155685
1528,32.9857142857143,24.2714285714286,27.8857142857143,41.3571428571429,24.2714285714286,31.2714285714286,24.5142857142857,82.7142857142857,3.093,71.4285714285714,10.12,0,30.9428571428571,15.9,249.714285714286,1010.54285714286,76.4714285714286,212.442857142857,18.3428571428571,7.57142857142857,0.271428571428571,34.4,25,29.2,44.3,25,34.1,25.2,86.4,14.7,100,41.67,0,40.3,22.3,297.3,1011.7,85,280.7,24.1,10,0.38,30.1,23,26.2,36.7,23,27.8,23.7,79.2,0,0,0,24.8,11.2,172.2,1009.6,51.1,154.2,13.4,6,0.17,1440,43.2764940454502,49.0374131713251,37.5152013691989
1661,32.4428571428571,24.0142857142857,27.4714285714286,40.0285714285714,24.0142857142857,30.5428571428571,24.3142857142857,83.7714285714286,16.2961428571429,100,5.95285714285714,0,26.1,14.7285714285714,259.8,1012.47142857143,69.6571428571429,212.542857142857,18.3142857142857,7.42857142857143,0.511428571428571,35.2,25.5,28.3,45.7,25.5,32.4,25.4,86.3,36,100,8.33,0,34.2,22.3,281.2,1013.6,84.7,280,24.2,9,0.61,30.8,23,26.8,38.1,23,29.2,23.5,80.7,0.3,100,4.17,17.6,11.2,232.7,1011,43.5,140.5,12.2,6,0.41,1440,44.1059384930013,48.4961808971082,39.7155851518265
1658,31.5285714285714,23.0714285714286,26.5142857142857,38.3,23.0714285714286,28.6285714285714,23.8714285714286,86.5142857142857,24.0407142857143,85.7142857142857,10.7142857142857,0,25.1428571428571,11.9428571428571,233.442857142857,1012.47142857143,71.3,192.171428571429,16.6,6.42857142857143,0.752857142857143,34.4,24,27.7,44.3,24,30.7,24.5,92.1,89.323,100,25,0,31,18.4,293.1,1013.7,85.9,256.8,22.2,8,0.85,27.8,22,24.6,32.1,22,24.8,23.1,80.9,0,0,0,15.8,8.5,172.2,1010.9,58.5,44.5,3.8,2,0.65,1440,43.8749384503473,50.8325748735606,36.9170801385485
1354,32.6142857142857,24.0428571428571,27.8142857142857,40.7714285714286,24.0428571428571,31.4714285714286,24.6571428571429,83.8,13.2808571428571,71.4285714285714,7.14142857142857,0,29.0571428571429,13.9428571428571,237.785714285714,1011.25714285714,71.7,205.714285714286,17.7285714285714,7,0.55,34,25.4,29.2,43.5,25.4,34.6,25.7,89.6,44.154,100,12.5,0,36.7,18.4,262.9,1013.3,83.8,243.3,21.1,8,0.98,29,22.7,25.7,33.6,22.7,27,23.8,80.7,0,0,0,20.9,11.2,199.1,1010,54.1,134.2,11.6,5,0,1440,43.1871909495556,49.6258171841954,36.7487468329343
1473,33.2,22.9428571428571,27.5714285714286,41.9285714285714,22.9428571428571,30.8285714285714,24.2714285714286,83.5857142857143,17.26,100,9.52428571428571,0,27.9285714285714,11.2,151.557142857143,1011.07142857143,56.1285714285714,238.871428571429,20.6428571428571,8.28571428571429,0.221428571428571,35,24,28.6,45.3,24,32.4,24.7,89.4,51.463,100,16.67,0,38.9,18.4,288,1012.2,69,276.3,24,9,0.33,30,22,26.6,37.3,22,29,23.7,79.7,0.206,100,4.17,23,7.6,10.6,1010,44.1,172.5,14.9,7,0.12,1440,44.39588796382,49.6387464971253,39.1527467070204
1174,35.2428571428571,24.3142857142857,29.1428571428571,46.3714285714286,24.3142857142857,34.0714285714286,24.8714285714286,79.1142857142857,2.37871428571429,71.4285714285714,6.54714285714286,0,31,13.8714285714286,256.142857142857,1011,59.8571428571429,248.442857142857,21.4714285714286,8.57142857142857,0.467142857142857,36.1,25.3,29.9,48.7,25.3,35.9,25.3,80.7,14.051,100,12.5,0,36.7,22.3,282.6,1012,74.9,274.9,23.7,10,0.57,34,22.8,28.2,42.8,22.8,32.1,23.9,77.6,0,0,0,25.6,9.9,229.5,1009.6,40.1,206.2,17.9,6,0.36,1440,45.5461606458582,53.2762314308773,37.8162921886251
1260,34.1428571428571,23.8,27.7285714285714,43.9,23.8,31.4142857142857,24.6285714285714,84.0142857142857,12.2947142857143,100,7.14285714285714,0,29.7857142857143,14.1571428571429,198.785714285714,1010.87142857143,71.1857142857143,230.657142857143,19.8571428571429,8.28571428571429,0.701428571428571,37.4,24.2,29.2,48.7,24.2,34.3,25.6,87.3,36,100,12.5,0,34.2,22.3,291.5,1012,77.4,253.9,22,9,0.8,31,23,26.1,36.4,23,27.1,23.4,82.2,2,100,4.17,22.3,8.6,125.6,1009.9,57.5,157.5,13.6,6,0.6,1440,45.3491505121944,55.7627867443393,34.935837688711
1958,33.8,23.4714285714286,27.8,42.7571428571429,23.4714285714286,31.1142857142857,24.0571428571429,81.2142857142857,10.347,85.7142857142857,5.95285714285714,0,26.0142857142857,13.2571428571429,194.542857142857,1012.27142857143,76.0571428571428,216.414285714286,18.6,7.71428571428571,0.642857142857143,35,24.3,28.4,47.1,24.3,32.4,24.6,83.9,39,100,12.5,0,31,18.4,274.3,1013.1,84.6,251.2,21.6,9,0.96,31.7,23,26.7,40.5,23,29.3,23.4,79.4,0,0,0,15.8,7.6,97,1011.6,69.3,156.1,13.5,5,0,1440,45.687180856382,57.6246251621632,33.7495346885739
1717,35.3285714285714,24.2714285714286,29.1428571428571,42.2571428571429,24.2714285714286,32.9142857142857,23.9571428571429,75.3857142857143,1.44285714285714,28.5714285714286,1.19142857142857,0,28.5857142857143,15.2285714285714,218.9,1011.51428571429,55.6285714285714,254.628571428571,21.9285714285714,9,0.164285714285714,36,26.3,30,44.8,26.3,35.6,25.1,79.3,10,100,4.17,0,36.7,30.4,268,1012.4,71.7,274.3,23.7,9,0.25,34,23.7,28.1,38.4,23.7,30.5,22.4,70.8,0,0,0,20.9,9.4,106.6,1010,42.9,235.2,20.3,9,0.06,1440,46.4365546296943,58.3652817106006,34.5082013420384
1731,34.8428571428571,24.1714285714286,28.7571428571429,41.5428571428571,24.1714285714286,31.8714285714286,23.5857142857143,75.4857142857143,0.128571428571429,42.8571428571429,1.78714285714286,0,28.5428571428571,14.7714285714286,214.871428571429,1010.92857142857,59.9428571428571,222.628571428571,19.2428571428571,8.42857142857143,0.418571428571429,36,25,29.3,44.7,25,33.2,24.6,78.9,0.4,100,4.17,0,38.2,18.4,243.5,1013.1,85.8,252.7,21.9,9,0.52,33,23,27.9,38.5,23,30.4,22.9,71.8,0,0,0,23,11.2,136,1008.9,35.7,183.1,15.9,7,0.31,1448.57142857143,45.3146151142891,60.0282716244158,30.6007771271648
1493,35.8857142857143,23.7,29.0857142857143,41.6428571428571,23.7,31.9571428571429,23.1142857142857,72.6857142857143,0.485714285714286,28.5714285714286,2.38142857142857,0,29.0142857142857,32.4714285714286,271.571428571429,1010.08571428571,46.4857142857143,247.271428571429,21.3571428571429,9,0.65,37,25,29.7,43.2,25,32.7,23.6,74.3,3,100,12.5,0,36,155.5,319.6,1011.7,69.3,256.2,22.1,9,0.75,35.3,22,28.1,40.6,22,29.9,22.3,70.5,0,0,0,24.1,11.2,223.6,1009.1,22.1,228.4,19.7,9,0.55,1440,43.7564131802983,60.2805947360366,27.2321207018814
1152,36.7857142857143,21.3285714285714,28.5857142857143,38.3857142857143,21.3285714285714,29.1428571428571,18,56.6571428571429,0,0,0,0,20.5714285714286,11.3428571428571,198.814285714286,1010.91428571429,44.6142857142857,255.971428571429,22.1285714285714,9,0.874285714285714,38,23.5,29.3,40.1,23.5,31.1,22,69.3,0,0,0,0,27,14.8,307.7,1011.5,60.9,258.7,22.5,9,0.97,35.8,20.5,28,36.3,20.5,28,16.8,52.3,0,0,0,16.2,9.4,88.8,1010.2,23.6,247.5,21.3,9,0.78,1440,43.4789991113875,61.2278977531375,25.7298681547545
971,37.8714285714286,20.5857142857143,28.4,38.5,20.5857142857143,28.6857142857143,15.3142857142857,48.5142857142857,0.0142857142857143,14.2857142857143,0.595714285714286,0,23.1571428571429,12.2285714285714,144.428571428571,1010.64285714286,30.4428571428571,250.3,21.5857142857143,8.85714285714286,0.111428571428571,39,25.8,29.9,40.4,25.8,32.6,21.9,63.6,0.1,100,4.17,0,29.2,18.4,280.3,1011.5,69.7,261.3,22.5,9,0.22,35.3,17.3,27.2,36.6,17.3,27.1,12.5,42.4,0,0,0,16.6,10.9,47.2,1009.9,9.2,219.6,18.9,8,0,1440,42.602069712498,63.6145947788099,21.5896359233543
789,36.7,19.2571428571429,27.8857142857143,36.5714285714286,19.2571428571429,27.9142857142857,14.5857142857143,48.5,0,0,0,0,23.5714285714286,11.2285714285714,166.357142857143,1010.51428571429,49.4428571428571,238.385714285714,20.5285714285714,8.57142857142857,0.361428571428571,38.1,25.2,30.1,40.1,25.2,32.3,21.7,63.2,0,0,0,0,27,16.6,303.8,1011.5,86.4,251,21.7,9,0.47,35.9,16.1,26.6,34.7,16.1,25.9,10.9,41.2,0,0,0,16.6,9,9.9,1009.2,18.2,188,16.1,7,0.25,1440,41.4865142081723,64.8698775537086,18.1029895560308
601,37.2285714285714,22.1142857142857,29.2,36.9,22.1142857142857,29.2714285714286,15.5285714285714,46.9714285714286,0,0,0,0,24.2857142857143,11.6,203.742857142857,1011.15714285714,56.9142857142857,228.5,19.7857142857143,8.14285714285714,0.6,38,25.5,30.3,38.5,25.5,31,18.2,55.4,0,0,0,0,29.2,14.8,334.2,1011.8,88.9,240.8,21,9,0.7,36.3,20.2,28.3,35.1,20.2,28,12.1,39.3,0,0,0,21.2,8.6,73.1,1010.3,12.9,208.3,17.9,8,0.5,1440,40.7710092042432,64.9154836112803,16.6264036786978
437,37.3428571428571,19.3857142857143,27.7285714285714,35.8857142857143,19.3857142857143,27.1428571428571,11.3714285714286,39.2714285714286,0,0,0,0,28.8,13.2428571428571,62.3571428571429,1011.45714285714,39.0142857142857,237.357142857143,20.4571428571429,8.14285714285714,0.822857142857143,38.1,20,28.6,36.9,20,28,12.5,42.3,0,0,0,0,38.5,18.7,82.9,1011.8,85.8,239.9,20.8,9,0.92,36.6,18.7,26.9,34.4,18.7,26.2,9.3,34.6,0,0,0,22.3,10.1,39.3,1011,17.8,234.5,20.1,8,0.73,1440,40.0504940949606,64.2629887054063,15.8378178611548
308,35,17.8857142857143,26.1142857142857,33,17.8857142857143,25.4428571428571,9.55714285714286,38.1714285714286,0,0,0,0,29.2714285714286,13.3714285714286,71.3428571428571,1010.67142857143,43.1571428571429,214.085714285714,18.4428571428571,7.42857142857143,0.2,37,20.1,27.2,35.1,20.1,26.5,10.9,41.1,0,0,0,0,32.8,14.8,97.5,1011.5,83.7,239.4,20.8,8,0.95,30.2,16.8,25.1,28.7,16.8,24.7,8.4,35.3,0,0,0,25.6,11.5,47.7,1010.2,10,104.9,9,4,0,1440,40.8243728262005,62.4787564094621,19.1691511257128
237,32.5142857142857,16.9714285714286,24.3428571428571,30.6714285714286,16.9714285714286,23.8,6.02857142857143,32.4,0,0,0,0,31.0857142857143,15.2285714285714,54.7571428571429,1013.47142857143,39.1571428571429,213.285714285714,18.4,7.28571428571429,0.305714285714286,37.5,19.8,27.3,35.9,19.8,26.5,10,36.8,0,0,0,0,35.6,22.3,62.9,1015.5,74.1,234.8,20.2,8,0.41,30,14.4,22.7,28.3,14.4,22.3,3.4,29,0,0,0,25.9,11.2,48.9,1012.4,9.4,155.8,13.1,5,0.2,1440,39.8536355063169,62.5778978367044,17.1295249199024
222,37.7375,17.525,26.9625,35.8,17.525,26.1375,8.4125,34.5875,0,0,0,0,28.5125,12.6,69.725,1011.7625,19.05,235.0875,20.2625,8,0.515,39,20,27.6,37.1,20,27,11.6,40.5,0,0,0,0,31.7,14.4,91.6,1012.4,50.6,238.1,20.5,8,0.64,35.3,15.7,26.4,33.3,15.7,25.6,6.9,30.3,0,0,0,24.5,11.5,53.6,1011.2,5.4,228.2,19.6,8,0.31,1440,38.3289688979736,62.0569483224792,14.601130978447
198,37.0777777777778,18.6444444444444,27.4444444444444,35.3,18.6444444444444,26.7222222222222,9.93333333333333,36.5111111111111,0,0,0,0,27.9222222222222,13.0111111111111,73.0888888888889,1012.03333333333,44.7777777777778,217.7,18.8333333333333,7.66666666666667,0.602222222222222,40,21,28.3,37.9,21,27.8,14.1,45,0,0,0,0,38.9,18.4,106.8,1012.7,78.4,236.6,20.5,8,0.87,35,15.8,26.3,32.7,15.8,25.5,8.3,32.5,0,0,0,23.8,9.7,16.1,1011.7,6.7,156.1,13.5,6,0,1280,36.3149587740802,60.0981604449677,12.5318886498008
190,37.9,19.3857142857143,28.5142857142857,36.1714285714286,19.3857142857143,27.6285714285714,8.97142857142857,31.7714285714286,0,0,0,0,25.3,11.5857142857143,137.4,1011.04285714286,39.7,228.785714285714,19.8,8,0.432857142857143,39.2,21.1,30.2,37.4,21.1,29,11.2,38,0,0,0,0,33.8,14.8,279.3,1012.2,75.2,242.5,21.1,9,0.97,34.6,17.6,27,33.5,17.6,26.2,6.5,25.3,0,0,0,21.2,10.1,36.3,1010.1,12.8,185.6,16,7,0,1440,35.7641002451832,59.7123322438712,11.8160805418636
187,37.6714285714286,20.1428571428571,28.5428571428571,36.4714285714286,20.1428571428571,28.0142857142857,11.7857142857143,38.4,0,0,0,0,24.8571428571429,11.0714285714286,156.685714285714,1012.47142857143,39.1857142857143,239.228571428571,20.7428571428571,8.57142857142857,0.247142857142857,38.7,21.9,29.3,38.1,21.9,28.8,14.5,44.8,0,0,0,0,29.2,13.3,299.3,1013.7,71.7,245.6,21.2,9,0.35,34.4,18.6,28,33.5,18.6,27.5,8.7,30.9,0,0,0,20.9,8.3,48.7,1011,19.1,230.4,19.8,8,0.14,1440,35.9735547759015,59.1941100548614,12.7530603576188
112,37.0142857142857,19.8,28.3571428571429,34.7857142857143,19.8,27.2857142857143,5.17142857142857,24.2571428571429,0,0,0,0,34.2142857142857,16.1142857142857,72.7857142857143,1013.14285714286,31,251.242857142857,21.7285714285714,9,0.491428571428571,38,21,29.2,35.9,21,28,6.2,26.7,0,0,0,0,34.9,18.4,84.7,1013.7,55.7,254.2,22,9,0.59,36,18.7,27.7,33.6,18.7,26.8,3.1,21.4,0,0,0,31.3,14.4,64,1012.7,12.9,246.9,21.4,9,0.39,1440,35.701231561255,59.9393726799223,11.4634139212695
93,37.1714285714286,20.6571428571429,28.9428571428571,35.1,20.6571428571429,27.8285714285714,6.91428571428571,26.2857142857143,0,0,0,0,33.8142857142857,15.0428571428571,77.4714285714286,1012.44285714286,38.7285714285714,241.8,20.8571428571429,8.71428571428571,0.721428571428571,39,24.9,30.2,37.1,24.9,28.9,7.3,28,0,0,0,0,36,16.6,88.2,1013.7,56.4,256.2,22,9,0.82,36,19,27.7,34,19,26.8,6.2,24,0,0,0,32,13.7,60.3,1011.5,15.6,226,19.5,8,0.62,1440,35.5790397143725,59.5329181467644,11.6252522750334
130,39.7142857142857,21.8,30.6142857142857,38,21.8,29.4714285714286,7.8,26.0428571428571,0,0,0,0,30.6714285714286,13.1142857142857,105.228571428571,1011.77142857143,29.5,255.657142857143,22.0285714285714,9,0.525714285714286,41,23.7,31.3,40.1,23.7,30.1,11.7,33.7,0,0,0,0,37.1,16.9,280.8,1013.3,66.9,266,22.9,9,0.95,39,20.9,29.9,36.5,20.9,28.7,5.6,20.7,0,0,0,20.9,9.7,47.9,1009.8,9.6,232,19.9,9,0,1440,36.076564868803,60.1903525403654,11.9623836029058
174,41.3,22.5714285714286,31.7142857142857,40.9285714285714,22.5714285714286,31.0428571428571,10.4428571428571,29.0428571428571,0,0,0,0,27.3714285714286,11.9714285714286,54.7571428571429,1010.07142857143,35.8571428571429,264.071428571429,22.8571428571429,9,0.194285714285714,42.1,24,32.8,42.1,24,31.8,14,37.4,0,0,0,0,31,14.8,63.3,1010.8,77.4,266.6,23.1,9,0.29,40,21,30.6,39.9,21,29.8,8.8,24.8,0,0,0,23.8,11.2,32.4,1009.5,14.6,257.2,22.4,9,0.09,1440,35.6916154085386,61.3857060543214,9.99729270098185
109,38.0428571428571,21.9142857142857,29.8285714285714,35.9571428571429,21.9142857142857,28.6714285714286,5.88571428571429,23.5571428571429,0,0,0,0,31.8,14.8571428571429,55.3571428571429,1010.44285714286,35.9571428571429,278.528571428571,24.0571428571429,9.71428571428571,0.43,40,24.7,32.1,39,24.7,31.2,9.5,28.7,0,0,0,0,36,18.4,66.2,1011.3,59.2,284.2,24.5,10,0.53,37,20,28.6,34.6,20,27.5,4.2,21.7,0,0,0,27,11.2,38.1,1009.8,21.5,271.3,23.6,9,0.33,1440,34.7293326150287,61.080301992821,8.37884832421939
